Id;Label;Age;Pubs
15580051;15580051;11;2
36035636;36035636;5;2
45166464;45166464;2;2
48825360;48825360;0;1
16465327;16465327;13;63
42419801;42419801;2;9
10670909;10670909;12;33
19539564;19539564;2;3
3354824;3354824;26;1046
38277270;38277270;15;9
12086529;12086529;0;1
14172991;14172991;6;2
51582860;51582860;2;6
22178895;22178895;0;1
23296344;23296344;0;1
35052329;35052329;4;8
45458690;45458690;0;1
45061419;45061419;20;31
22807736;22807736;0;1
16038511;16038511;15;7
25517857;25517857;0;1
4949638;4949638;3;2
23126326;23126326;0;1
3360890;3360890;0;1
41811847;41811847;5;4
37493046;37493046;15;3
43973086;43973086;30;50
353348;353348;2;5
5595174;5595174;4;11
23070231;23070231;32;66
45539734;45539734;0;1
3309326;3309326;6;25
2908492;2908492;0;1
28576397;28576397;4;9
41811651;41811651;11;20
18168736;18168736;5;2
44297150;44297150;17;5
871921;871921;3;2
28984526;28984526;0;1
2495241;2495241;6;12
6783060;6783060;3;5
18773244;18773244;0;2
44757269;44757269;4;4
35405510;35405510;17;19
27527432;27527432;3;3
39010878;39010878;2;6
4758054;4758054;0;1
28282365;28282365;0;1
6120440;6120440;33;33
12516953;12516953;4;3
33594433;33594433;32;1433
4586096;4586096;6;7
10794205;10794205;29;43
45946049;45946049;0;1
1214269;1214269;0;1
12038640;12038640;0;1
18372002;18372002;0;1
2960849;2960849;0;1
16935501;16935501;12;34
385233;385233;2;2
47501287;47501287;0;1
2004094;2004094;4;9
3225449;3225449;0;1
24800629;24800629;15;6
17760331;17760331;1;2
14264922;14264922;0;1
2430495;2430495;16;37
30480240;30480240;9;13
43094436;43094436;5;2
39444406;39444406;6;4
20130485;20130485;1;4
38647424;38647424;0;1
20512490;20512490;25;116
46252818;46252818;2;2
21139468;21139468;2;3
13110001;13110001;7;7
532464;532464;1;2
14568055;14568055;14;25
7957654;7957654;15;12
17627569;17627569;16;136
44957686;44957686;9;3
47326775;47326775;0;1
3908772;3908772;0;1
41877083;41877083;0;1
10384051;10384051;5;3
6215521;6215521;0;1
46055151;46055151;3;5
34412148;34412148;26;201
36609450;36609450;0;1
10748189;10748189;29;6
20347442;20347442;5;4
31276436;31276436;7;3
44868755;44868755;3;8
26780395;26780395;9;10
40653858;40653858;17;26
51102201;51102201;0;1
8106965;8106965;6;17
25369930;25369930;0;1
7862156;7862156;31;85
1149562;1149562;17;81
30073455;30073455;0;1
34366479;34366479;31;203
6407379;6407379;12;16
44238375;44238375;0;1
43941792;43941792;35;36
11080058;11080058;0;1
37091541;37091541;10;27
7150138;7150138;23;258
1720234;1720234;4;7
4743381;4743381;4;13
1703793;1703793;2;3
36061296;36061296;9;11
15944653;15944653;0;1
