Source;Target;Weight
35542630;17365724;1
37583750;17365724;1
1208448;17461436;1
6278922;17461436;1
10748214;17461436;1
35934850;17461436;1
16958389;17487769;1
35542630;17487769;1
27743357;17533268;1
28010185;17533268;2
30109504;17533268;1
2743243;17533278;1
17116261;17534095;1
12392841;17549069;3
33916285;17549069;3
9282315;17550963;1
43912302;17550963;1
51153636;17550963;1
39925019;17572124;1
46528489;17572124;1
3584327;17638739;1
44364887;17638739;1
23034905;17672473;2
27810395;17672473;2
32762861;17672473;2
8296843;17679050;1
14412641;17679050;3
15375391;17679050;2
27914634;17679050;1
29917928;17679050;1
35656262;17679050;1
36331890;17679050;2
37973306;17679050;2
45586849;17679050;2
45889592;17679050;1
29556714;17682685;1
24681715;17830498;1
30160186;17879302;1
32762861;17879302;1
35283296;17879302;1
2470056;17963203;1
7680342;17963203;1
15834648;17963203;1
33916285;18015539;1
2968938;18060412;1
3893002;18060412;1
27530617;18060412;1
32496790;18060412;1
33916285;18060412;1
7761029;18073567;1
8395578;18073567;1
16418447;18075867;1
23034905;18075867;1
8173047;18133422;1
12456857;18133422;1
26013810;18133422;4
33448851;18133422;1
35542630;18133422;1
36717946;18133422;3
37583750;18133422;1
46112365;18133422;1
50512876;18133422;1
27790208;18154519;1
40136242;18154519;1
45683632;18154519;1
21258208;18267475;1
8634446;18387304;1
22421172;18717219;1
4114573;18775612;2
27790208;18775612;2
32774490;18775612;1
22422173;18853078;1
28625165;18853078;1
32837935;18853078;1
5873159;18912812;3
6229125;18912812;1
12387729;18912812;1
29663785;18912812;1
31677791;18912812;1
5873159;18939139;1
16418453;18939139;1
23594464;18939139;2
23793223;18939139;1
26506472;18939139;3
30297323;18939139;1
43499954;18939139;1
47858434;18939139;2
12392841;19002000;1
13692131;19002000;1
33916285;19002000;1
7603397;19036643;1
23974587;19036643;1
49667549;19036643;1
3192542;19041624;2
12598487;19041624;2
14601804;19041624;1
45514854;19041624;1
28187608;19177350;1
33788660;19177350;1
45345469;19177350;1
2445119;19224141;3
5027699;19224141;1
16418453;19224141;1
29360908;19224141;1
32245729;19224141;3
33916285;19224141;2
39170516;19224141;2
40844595;19224141;1
19957521;19228087;1
26579391;19237238;1
33374561;19259107;2
42081502;19259107;1
45198095;19259107;1
45683632;19259107;3
9174405;19275612;1
22134735;19275612;1
42742229;19275612;1
42766475;19275612;1
24003682;19293262;1
22422173;19297306;1
26238026;19297306;1
43994647;19305862;1
10395325;19307225;2
23289778;19307225;2
35475538;19307225;1
45736350;19307225;1
24635618;19325628;6
31955594;19416277;6
38104118;19426151;2
29686060;19489535;1
35542630;19489535;1
45871055;19489535;1
6647301;19687022;1
7962624;19687022;1
3259897;19734065;1
40046625;19734065;1
7962624;19931735;1
12392841;19931735;3
32496790;19931735;1
42312977;19931735;1
50028606;19931735;1
4161431;19936635;1
8395578;19936635;3
15396766;19936635;1
46528489;19941429;1
19228087;19957521;1
36331890;19969983;1
13252161;19997619;1
24758138;19997619;1
29054617;19997619;1
29694166;19997619;1
36150187;19997619;1
41344908;19997619;1
34993620;20006179;1
1618441;20073701;1
11801949;20073701;1
20378085;20073701;1
29501066;20073701;1
44147876;20073701;1
2901;20130196;2
9752283;20130196;1
12392841;20130196;6
13692131;20130196;2
17175279;20130196;1
44041213;20130196;1
45544211;20130196;1
51114439;20130196;5
8341455;20194669;1
24635618;20201556;2
1845188;20335701;1
23594464;20335701;1
25636656;20335701;1
30868637;20356823;1
35349812;20356823;1
8067545;20377987;2
12108512;20377987;1
12690023;20377987;1
1618441;20378085;1
11801949;20378085;1
20073701;20378085;1
27305634;20378085;1
29501066;20378085;1
44147876;20378085;1
