Id;Label;Age;Pubs
35364950;35364950;3;3
35386223;35386223;4;11
35399886;35399886;0;1
35461633;35461633;29;183
35534987;35534987;0;1
35548656;35548656;0;1
35591080;35591080;0;1
35601791;35601791;0;1
35603451;35603451;3;9
35665306;35665306;13;41
35861256;35861256;3;4
35985668;35985668;8;8
36020461;36020461;1;2
36030110;36030110;34;126
36116406;36116406;5;13
36230764;36230764;7;15
36276371;36276371;37;402
36295159;36295159;2;5
36399344;36399344;11;7
36402444;36402444;4;4
36411390;36411390;4;6
36418319;36418319;10;16
36438329;36438329;12;73
36521394;36521394;0;1
36535296;36535296;4;14
36597913;36597913;15;40
36752911;36752911;0;1
36829968;36829968;3;4
37074412;37074412;8;11
37116603;37116603;0;1
37136281;37136281;15;23
37208406;37208406;2;3
37263995;37263995;9;13
37273577;37273577;5;3
37298966;37298966;17;43
37447810;37447810;1;2
37478477;37478477;0;1
37479635;37479635;4;7
37481288;37481288;2;4
37508293;37508293;2;3
37515435;37515435;9;23
37542925;37542925;3;4
37607456;37607456;17;86
37675890;37675890;16;119
37694882;37694882;0;1
37736856;37736856;5;10
37750976;37750976;0;1
37773920;37773920;13;12
37803051;37803051;7;23
37926710;37926710;0;1
38019649;38019649;32;182
38022562;38022562;10;17
38025762;38025762;0;1
38168755;38168755;0;1
38196826;38196826;0;1
38222341;38222341;4;9
38231440;38231440;17;60
38256005;38256005;5;4
38257079;38257079;0;1
38315526;38315526;0;1
38362368;38362368;27;36
38529012;38529012;2;2
38645663;38645663;9;30
38676668;38676668;7;4
38736775;38736775;0;1
38769684;38769684;1;3
38881784;38881784;0;1
38884301;38884301;0;1
38889827;38889827;0;1
38932443;38932443;5;7
38991156;38991156;4;7
39084020;39084020;0;1
39129668;39129668;2;4
39141747;39141747;2;2
39331732;39331732;32;136
39380681;39380681;0;1
39396712;39396712;10;6
39453798;39453798;1;5
39526201;39526201;2;4
39575593;39575593;4;8
39668640;39668640;0;2
39683982;39683982;6;10
39684338;39684338;0;1
39758190;39758190;0;1
39943633;39943633;7;9
39988957;39988957;29;123
40046625;40046625;15;48
40132305;40132305;1;2
40202553;40202553;3;5
40241868;40241868;7;10
40329324;40329324;3;8
40525737;40525737;0;1
40641734;40641734;0;1
40659346;40659346;1;3
40783664;40783664;0;1
40801457;40801457;20;17
40824306;40824306;6;6
40864903;40864903;5;9
